Year,Precinct,DateofStop,CrimeSuspected,ArrestMade,SummonsIssued,Frisked,Searched,ContrabandFound,PistolFound,RifleFound,AssaultWeaponFound,KnifeFound,MachineGunFound,OtherWeaponFound,PhysicalForceUsed,SuspectHeldAgainstWall,SuspectHeldontheGround,DidPoliceDrawtheirWeapon,SuspectPutinHandcuffs,Sex,Race,age,Address,LocationofStopIntersection,LocationofCrossStreet,Intersection,City,xcoord,ycoord,Zipcode,State,AUTO_UNIQUE_ID_2017-12-18_newmathishere_bronxstopandfr,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle
2016,40,7012016,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,White-Hispanic,26,674 EAST 149 STREET,Trinity Avenue,MOORE HOUSES,Trinity Avenue & MOORE HOUSES,Bronx,1009105,235656,,New York,224,USCGeocoder,162,1,4.1,,473d8721-df5c-4bea-9d22-f9c83ada4e65,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1936.890612,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81339053,-73.91026686,Relaxed;Soundex,674,,E,149,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,2012016,Assault,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,28,671 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009776,236758,,New York,229,USCGeocoder,84,1,4.1,,2a20977d-8e5e-4a1f-abcb-a73e9e561d65,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1697.283953,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8163332,-73.90818561,Relaxed,671,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,2022016,Criminal Possession of Weapon,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Male,Black,16,671 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009776,236758,,New York,230,USCGeocoder,85,1,4.1,,efa20740-4aef-4517-9e89-92d3f7a41dcb,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1697.283953,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8163332,-73.90818561,Relaxed,671,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4262016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,19,671 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009776,236758,,New York,231,USCGeocoder,87,1,4.1,,bd6491a8-98f6-41c7-a25e-dcd1500d8229,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1697.283953,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8163332,-73.90818561,Relaxed,671,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4262016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,18,671 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009776,236758,,New York,232,USCGeocoder,82,1,4.1,,33c71981-4ebe-480b-bea2-323a148fd5fd,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1697.283953,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8163332,-73.90818561,Relaxed,671,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,6132016,Misdemeanor,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Asian/Pacific Islander,22,671 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009776,236758,,New York,233,USCGeocoder,87,1,4.1,,433f0429-78d2-481f-8f02-dde2d3bcb4d1,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1697.283953,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8163332,-73.90818561,Relaxed,671,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,6252016,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,27,671 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009776,236758,,New York,234,USCGeocoder,82,1,4.1,,f128be1c-be07-4d07-85de-93dccb89f699,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1697.283953,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8163332,-73.90818561,Relaxed,671,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,1272016,Possession of a Controlled Substance,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Male,Black,21,665 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009649,236655,,New York,238,USCGeocoder,87,1,4.1,,e2f906fb-1e31-4f93-945b-fc0318a02fca,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1951.265337,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81628327,-73.90827159,Relaxed,665,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4212016,Criminal Trespass,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,16,665 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009649,236655,,New York,239,USCGeocoder,88,1,4.1,,6a468589-8167-475c-81e3-f24f463655fa,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1951.265337,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81628327,-73.90827159,Relaxed,665,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4292016,Criminal Possession of Weapon,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Male,Black-Hispanic,15,665 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009649,236655,,New York,240,USCGeocoder,88,1,4.1,,2ad8f449-af1f-4ed9-a556-2ac965b9bf65,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1951.265337,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81628327,-73.90827159,Relaxed,665,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,1312016,Criminal Trespass,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,29,645 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009519,236589,,New York,247,USCGeocoder,84,1,4.1,,3a4b4a21-ea25-44d1-9f2e-cd008b468307,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1951.265337,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81603375,-73.9091354,Relaxed,645,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,1312016,Criminal Trespass,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,27,645 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009519,236589,,New York,248,USCGeocoder,85,1,4.1,,13155870-8d7b-467f-8350-0aebaef30470,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1951.265337,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81603375,-73.9091354,Relaxed,645,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,5022016,Misdemeanor,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,55,645 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009519,236589,,New York,249,USCGeocoder,84,1,4.1,,f0f02a01-5f23-427d-a880-3b51c50836e4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1951.265337,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81603375,-73.9091354,Relaxed,645,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,6242016,Misdemeanor,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,14,645 WESTCHESTER AVENUE,Forest Avenue,CAULDWELL AVENUE,Forest Avenue & CAULDWELL AVENUE,Bronx,1009519,236589,,New York,250,USCGeocoder,82,1,4.1,,5b258c96-529c-426c-8dce-3bdc5e094a73,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1951.265337,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81603375,-73.9091354,Relaxed,645,,,WESTCHESTER,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,2032016,Criminal Possession of Weapon,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Male,Black,18,640 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007517,232668,,New York,253,USCGeocoder,221,1,4.1,,3da0acb1-2a07-4c94-b3ca-68518ca003cf,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4150.71911,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80511881,-73.91581928,Relaxed;Soundex,640,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/31/16,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,36,640 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007517,232668,,New York,254,USCGeocoder,175,1,4.1,,4ab1be69-ad88-479b-a204-a899217a8e1c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4150.71911,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80511881,-73.91581928,Relaxed;Soundex,640,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,6182016,Possession of a Controlled Substance,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Male,Black,42,628 COURTLANDT AVENUE,East 152 Street,EAST 151 STREET,East 152 Street & EAST 151 STREET,Bronx,1006762,237472,,New York,262,USCGeocoder,95,1,4.1,,f86fae47-881e-4566-b669-371715da54e4,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2015.09265,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81834967,-73.9186262,Relaxed,628,,,COURTLANDT,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4102016,Misdemeanor,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,37,620 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007409,232728,,New York,270,USCGeocoder,152,1,4.1,,d054e38e-160d-4279-8825-62e20542c3a2,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4150.71911,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80536776,-73.9164136,Relaxed;Soundex,620,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,11/7/16,Assault,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,1,607 PROSPECT AVENUE,East 151 Street,EAST 150 STREET,East 151 Street & EAST 150 STREET,Bronx,1010841,235779,,New York,271,USCGeocoder,89,1,4.1,,f12fa386-70a6-4915-85d4-b6bf45ea1eff,3,StreetSegmentInterpolation,BrokenTie,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2721.480737,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81374265,-73.904041,Relaxed,607,,,PROSPECT,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,2262016,Possession of a Controlled Substance,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,45,600 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007300,232787,,New York,272,USCGeocoder,134,1,4.1,,20eba78b-dc82-4690-8cb8-47face0b1fae,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4150.71911,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80561672,-73.91700793,Relaxed;Soundex,600,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4082016,Misdemeanor,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,17,600 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007300,232787,,New York,273,USCGeocoder,134,1,4.1,,0e313ce9-39fa-4ca1-b01c-e05894416f3e,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4150.71911,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80561672,-73.91700793,Relaxed;Soundex,600,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4242016,Misdemeanor,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Male,White-Hispanic,26,595 TRINITY AVENUE,Westchester Avenue,EAST 149 STREET,Westchester Avenue & EAST 149 STREET,Bronx,1009308,236215,,New York,280,USCGeocoder,157,1,4.1,,52ada71e-4871-406e-a98f-584da43d3478,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2878.113822,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81537899,-73.90942326,Relaxed,595,,,TRINITY,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4242016,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Female,White-Hispanic,24,595 TRINITY AVENUE,Westchester Avenue,EAST 149 STREET,Westchester Avenue & EAST 149 STREET,Bronx,1009308,236215,,New York,281,USCGeocoder,85,1,4.1,,9043ef5a-d3da-47f5-bd16-ce3d838cd879,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2878.113822,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81537899,-73.90942326,Relaxed,595,,,TRINITY,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/8/16,Criminal Trespass,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,42,584 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007213,232835,,New York,282,USCGeocoder,148,1,4.1,,cfb1512c-4f4e-492b-bf1c-a9297dcd55ce,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2195.970059,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80577541,-73.91738575,Relaxed;Soundex,584,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,3302016,Criminal Trespass,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White,42,584 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007213,232835,,New York,283,USCGeocoder,145,1,4.1,,df15a382-6ed3-4a05-bb9c-b517e1755976,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2195.970059,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80577541,-73.91738575,Relaxed;Soundex,584,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4072016,Misdemeanor,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Male,White-Hispanic,23,584 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007213,232835,,New York,284,USCGeocoder,140,1,4.1,,b64f1a1e-6f8d-4bba-97ca-0b33ab9d88f9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2195.970059,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80577541,-73.91738575,Relaxed;Soundex,584,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,5282016,Assault,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,17,584 EAST 137 STREET,Cypress Avenue,SAINT ANNS AVENUE,Cypress Avenue & SAINT ANNS AVENUE,Bronx,1007213,232835,,New York,285,USCGeocoder,144,1,4.1,,3fc9b9b3-b403-442b-8b91-2bdbfe0ca8a0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2195.970059,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80577541,-73.91738575,Relaxed;Soundex,584,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,11152016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,14,583 JACKSON AVENUE,Pontiac Place,EAST 149 STREET,Pontiac Place & EAST 149 STREET,Bronx,1009499,235882,,New York,286,USCGeocoder,95,1,4.1,,2388e845-bddb-4de8-95e2-2e5ec08d3a0c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3512.668575,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81420356,-73.90882428,Relaxed,583,,,JACKSON,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,11152016,Felony,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,14,583 JACKSON AVENUE,Pontiac Place,EAST 149 STREET,Pontiac Place & EAST 149 STREET,Bronx,1009499,235882,,New York,287,USCGeocoder,83,1,4.1,,f2731854-9a23-40a7-b6ee-238c0199ede9,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3512.668575,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81420356,-73.90882428,Relaxed,583,,,JACKSON,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4242016,Misdemeanor,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,55,550 CAULDWELL AVENUE,Westchester Avenue,EAST 149 STREET,Westchester Avenue & EAST 149 STREET,Bronx,1008958,235918,,New York,310,USCGeocoder,105,1,4.1,,9d68f0e2-5730-4abb-837b-fbe0d681fe9b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5627.813078,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81450999,-73.910539,Relaxed,550,,,CAULDWELL,AVE,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,4272016,Misdemeanor,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,40,535 EAST 149 STREET,Saint Anns Avenue,BROOK AVENUE,Saint Anns Avenue & BROOK AVENUE,Bronx,1008054,236080,,New York,318,USCGeocoder,203,1,4.1,,e8225436-009b-477e-85b8-d38d06fff950,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4000.562694,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81478962,-73.9142285,Relaxed;Soundex,535,,E,149,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,6022016,Criminal Trespass,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Female,Black,25,534 EAST 138 STREET,Saint Anns Avenue,BROOK AVENUE,Saint Anns Avenue & BROOK AVENUE,Bronx,1006858,233363,,New York,319,USCGeocoder,159,1,4.1,,145d8531-52e0-45db-9f60-7532ec07fb6b,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3680.930375,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80715909,-73.91850891,Relaxed;Soundex,534,,E,138,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,6022016,Criminal Trespass,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black,28,534 EAST 138 STREET,Saint Anns Avenue,BROOK AVENUE,Saint Anns Avenue & BROOK AVENUE,Bronx,1006858,233363,,New York,320,USCGeocoder,138,1,4.1,,b60cc90f-88db-48ad-b143-3205a4130943,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3680.930375,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80715909,-73.91850891,Relaxed;Soundex,534,,E,138,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,1192016,Misdemeanor,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Male,Black,41,530 EAST 137 STREET,Saint Anns Avenue,BROOK AVENUE,Saint Anns Avenue & BROOK AVENUE,Bronx,1006696,233124,,New York,330,USCGeocoder,138,1,4.1,,416b7b1f-00e9-4925-91e0-760c0a879b50,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3726.548605,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.80639945,-73.91884932,Relaxed;Soundex,530,,E,137,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,10/18/16,N/A,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,Black-Hispanic,33,527 EAST 148 STREET,Saint Anns Avenue,BROOK AVENUE,Saint Anns Avenue & BROOK AVENUE,Bronx,1007942,235841,,New York,333,USCGeocoder,165,1,4.1,,10cd5591-fdec-40c6-8a02-a3a26a52146c,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3998.78813,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81417914,-73.91477645,Relaxed;Soundex,527,,E,148,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
2016,40,6072016,Criminal Trespass,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Male,White-Hispanic,17,520 EAST 156 STREET,Saint Anns Avenue,HEGNEY PLACE,Saint Anns Avenue & HEGNEY PLACE,Bronx,1008795,237845,,New York,337,USCGeocoder,138,1,4.1,,f5c09e23-8dea-4750-8fc8-01e3f1b5cae0,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2627.003838,LinearInterpolationAddressRange,StreetSegment,93.66863905,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.81950815,-73.91165082,Relaxed;Soundex,520,,E,156,ST,,,,,,Bronx,NY,,,,,,,,,,,,,,,
